startdate_extracted,startdate_standard,year,month,season,mean_ci,median_ci,std_ci,min_ci,max_ci,perc_ci,mean_dn,median_dn,std_dn,min_dn,max_dn,perc_dn
2018126,2018-05-06,2018,5,2,0.00043960156832373586,0.00025723342482601144,0.0006007904601409434,8.512426989050051e-05,0.0032467092624460787,[0.00019956 0.00025723 0.00038594 0.00077871 0.00115411 0.00268464],55.464285714285715,51.0,29.584602827988007,10,145,[ 41.5   51.    66.    90.6  106.65 134.74]
2018133,2018-05-13,2018,5,2,0.005357475796682859,0.005876941937084154,0.003622871196347026,6.677707623479695e-05,0.012506719222878195,[0.00157806 0.00587694 0.00857329 0.00955    0.01063799 0.01153457],144.4862385321101,167.0,48.46461201703209,1,195,[118.25 167.   181.   185.   189.   192.  ]
2018140,2018-05-20,2018,5,2,0.008273938800702615,0.009048475191279258,0.002810371531347046,6.677707623479695e-05,0.016378849789041684,[0.00769647 0.00904848 0.00981109 0.01063799 0.01153457 0.01431243],174.4870075440067,183.0,26.971097638206466,1,205,[177. 183. 186. 189. 192. 200.]
2018147,2018-05-27,2018,5,2,0.010243629656879305,0.012506719222878195,0.00546716798622203,6.677707623479695e-05,0.020878985851911634,[0.00527589 0.01250672 0.01470373 0.0155187  0.01613912 0.01775928],173.0842776203966,195.0,44.88978453545574,1,214,[163.   195.   201.   203.   204.45 208.  ]
2018154,2018-06-03,2018,6,3,0.01399017486709403,0.014703725960862944,0.005361881562655819,7.24051403982037e-05,0.02325762693933648,[0.01217389 0.01470373 0.01775928 0.02032335 0.02144981 0.0226387 ],192.578025477707,201.0,30.178560343089867,4,218,[194. 201. 208. 213. 215. 217.]
2018161,2018-06-10,2018,6,3,0.007225405626228573,0.008123055116193332,0.005425364904189629,6.677707623479695e-05,0.017286672330235658,[0.00169945 0.00812306 0.01250672 0.01393155 0.01431243 0.01510572],153.34547738693468,179.0,49.63908678483523,1,207,[121. 179. 195. 199. 200. 202.]
2018168,2018-06-17,2018,6,3,0.00360555369076517,0.0009138720605168643,0.003736678992477784,6.677707623479695e-05,0.010079323864733893,[0.0002188  0.00091387 0.00749165 0.00880768 0.00929586 0.01007932],107.8780487804878,98.0,66.9540050066958,1,187,[ 45.  98. 176. 182. 184. 187.]
2018175,2018-06-24,2018,6,3,0.006280300698516185,0.003817046054913863,0.005798415642544658,6.677707623479695e-05,0.02203623524596353,[0.00119681 0.00381705 0.01217389 0.01510572 0.01594298 0.01728667],142.6708661417323,151.0,54.13426020180062,1,216,[108. 151. 194. 202. 204. 207.]
2018182,2018-07-01,2018,7,3,0.0026911700681598897,0.0016101984342484148,0.003851057402423063,6.677707623479695e-05,0.022638695600632062,[0.00053285 0.0016102  0.00291466 0.0047363  0.01510572 0.01728667],110.29748346177453,119.0,47.963393354046964,1,217,[ 78. 119. 141. 159. 202. 207.]
2018189,2018-07-08,2018,7,3,0.0022831044324498513,0.0005777599054356696,0.004805382970802236,6.677707623479695e-05,0.02734320383481737,[0.00022478 0.00057776 0.00129768 0.00556831 0.01728667 0.02087899],85.98155820944025,81.0,53.36799193774164,1,224,[ 46.  81. 111. 165. 207. 214.]
2018196,2018-07-15,2018,7,3,0.0057404807274041925,0.001997981211887043,0.007165235824769132,6.677707623479695e-05,0.025907255011613735,[0.00088363 0.00199798 0.01035489 0.01925606 0.01978251 0.02087899],130.730585106383,127.0,56.26459641046151,1,222,[ 96.75 127.   188.   211.   212.   214.  ]
2018203,2018-07-22,2018,7,3,0.00390962582867763,0.002479153400069546,0.004550170372863248,6.677707623479695e-05,0.03580876970056082,[0.00122953 0.00247915 0.0042519  0.00857329 0.01637885 0.01978251],130.3703422694318,135.0,43.401770873116156,1,234,[109. 135. 155. 181. 205. 212.]
2018210,2018-07-29,2018,7,3,0.0029369735653498887,0.0021087223447745704,0.0033187003505096868,6.677707623479695e-05,0.021449807549949466,[0.00099089 0.00210872 0.00333547 0.00587694 0.01184992 0.01637885],121.15903315773164,129.0,42.58353166359457,1,215,[101. 129. 146. 167. 193. 205.]
2018217,2018-08-05,2018,8,3,0.0024742239455577473,0.0013331573150600305,0.003239935956990693,6.677707623479695e-05,0.020878985851911634,[0.00079857 0.00133316 0.00247915 0.00513548 0.01217389 0.01393917],113.80700884370609,112.0,39.335612170096816,1,214,[ 93.   112.   135.   162.   194.   199.02]
2018224,2018-08-12,2018,8,3,0.0022367184056036583,0.0014850374297406216,0.002733072992505076,6.677707623479695e-05,0.019256058648191517,[0.0007169  0.00148504 0.00261656 0.0039214  0.00981109 0.0135608 ],110.87750279815943,116.0,41.207808600404604,1,211,[ 89. 116. 137. 152. 186. 198.]
2018231,2018-08-19,2018,8,3,0.002964549820691282,0.0016994461197228832,0.003463570435204413,6.677707623479695e-05,0.02325762693933648,[0.00067925 0.00169945 0.00402861 0.00690932 0.01184992 0.01682664],117.3004907306434,121.0,46.4494783033737,1,218,[ 87. 121. 153. 173. 193. 206.]
2018238,2018-08-26,2018,8,3,0.003339920989842912,0.001997981211887043,0.003565648524034643,6.677707623479695e-05,0.019782510276304014,[0.00082041 0.00199798 0.00461026 0.00812306 0.01217389 0.01470373],122.21073897818084,127.0,47.45569276638688,1,212,[ 94. 127. 158. 179. 194. 201.]
2018245,2018-09-02,2018,9,4,0.003547970138968106,0.002348958802944899,0.003885310962141582,6.677707623479695e-05,0.02389347957106892,[0.00059356 0.00234896 0.00436815 0.01092882 0.01250672 0.01431243],120.47440051847052,133.0,52.40369829342742,1,219,[ 82. 133. 156. 190. 195. 200.]
2018252,2018-09-09,2018,9,4,0.006608900261039905,0.007696466794452358,0.0043226778158413975,7.047829676137728e-05,0.019256058648191517,[0.00156735 0.00769647 0.01007932 0.01122761 0.01250672 0.01570538],148.34398782343987,177.0,56.834779621816345,3,211,[118.   177.   187.   191.   195.   203.44]
2018259,2018-09-16,2018,9,4,0.00629099249814354,0.007906884593269861,0.004782595385615091,6.677707623479695e-05,0.03045828176842181,[0.00088955 0.00790688 0.01063799 0.01153457 0.01217389 0.0135608 ],142.55679910464465,178.0,58.65078322742327,1,228,[ 97. 178. 189. 192. 194. 198.]
2018266,2018-09-23,2018,9,4,0.003996669233667516,0.0013331573150600305,0.004144973580224763,6.677707623479695e-05,0.01551870222835037,[0.0002752  0.00133316 0.00790688 0.00981109 0.01092882 0.0135608 ],113.23441897868918,112.0,64.72927237926024,1,203,[ 53.5 112.  178.  186.  190.  198. ]
2018273,2018-09-30,2018,9,4,0.0072398243017376355,0.007906884593269861,0.0026860583666880804,6.860273023526938e-05,0.012848647071018005,[0.00672545 0.00790688 0.00904848 0.00981109 0.01007932 0.01131356],168.35123614663257,178.0,29.466401036299693,2,196,[172.   178.   183.   186.   187.   191.28]
2018280,2018-10-07,2018,10,4,0.00654581666739833,0.007906884593269861,0.0046551983863474715,6.677707623479695e-05,0.01594297628170528,[0.00101799 0.00790688 0.01035489 0.01217389 0.01319992 0.01431243],143.52745219000616,178.0,61.79474905459413,1,204,[102. 178. 188. 194. 197. 200.]
2018287,2018-10-14,2018,10,4,0.003202726011066066,0.00028653877508056605,0.005002701317440166,6.677707623479695e-05,0.017286672330235658,[0.00011766 0.00028654 0.0047363  0.01250672 0.01319992 0.01431243],81.84770048532471,55.0,70.57099914070943,1,207,[ 22.  55. 159. 195. 197. 200.]
2018294,2018-10-21,2018,10,4,0.0028633044399018264,0.0006611764860334898,0.003874627725836744,6.677707623479695e-05,0.015105718944621501,[0.00018611 0.00066118 0.00499882 0.00955    0.01092882 0.01393155],94.95354598947043,86.0,63.525257623373356,1,202,[ 39.  86. 161. 185. 190. 199.]
2018301,2018-10-28,2018,10,4,0.0008002507283920813,0.00024723602538771435,0.001242708627984741,6.860273023526938e-05,0.004251903506478243,[0.00012418 0.00024724 0.00081146 0.00271743 0.0042519  0.0042519 ],60.65,49.5,46.18958215875091,2,155,[ 24.   49.5  93.5 137.9 155.  155. ]
2018308,2018-11-04,2018,11,4,0.00031122732525492073,0.00019119362172890828,0.00037478753726814476,6.677707623479695e-05,0.004368148557683102,[0.00010562 0.00019119 0.00036527 0.00067021 0.0008718  0.00184268],43.83539094650206,40.0,30.25035561725874,1,156,[ 18.    40.    64.    86.5   96.25 124.  ]
2018315,2018-11-11,2018,11,4,0.0003723960189961063,0.00022477986187010584,0.00042659694515588266,6.677707623479695e-05,0.003616591023243861,[0.00011766 0.00022478 0.00044117 0.00082041 0.00114024 0.00216637],49.284230406043434,46.0,32.190818089345925,1,149,[ 22.   46.   71.   94.  106.2 130. ]
2018322,2018-11-18,2018,11,4,0.00047771744433568327,0.00028272609401654516,0.0005385616096938661,6.677707623479695e-05,0.003921402306985135,[0.00013833 0.00028273 0.00058171 0.00119681 0.0016102  0.00263586],56.91451612903226,54.5,34.71953223063721,1,152,[ 28.    54.5   81.25 108.   119.   137.24]
2018329,2018-11-25,2018,11,4,0.000137936510922704,9.485655735394003e-05,9.871282967135366e-05,8.285894512383413e-05,0.00042943100759441867,"[8.28589451e-05 9.48565574e-05 1.40243243e-04 2.17466601e-04
 4.08006711e-04 4.25146148e-04]",22.1,14.0,18.373622397339073,9,70,[ 9.   14.   28.5  43.7  68.1  69.62]
2018336,2018-12-02,2018,12,1,0.0002680058152320464,0.0001670718955428824,0.0003027668929495655,6.677707623479695e-05,0.0022864483748491924,"[9.74144538e-05 1.67071896e-04 3.02420620e-04 5.47418411e-04
 8.65879385e-04 1.56734788e-03]",38.84516129032258,35.0,29.14906843919035,1,132,[ 15.  35.  57.  79.  96. 118.]
2018343,2018-12-09,2018,12,1,0.00028627247391675367,0.00019119362172890828,0.0003271111067515895,6.677707623479695e-05,0.003817046054913863,[0.00010851 0.00019119 0.00035555 0.00056238 0.00074153 0.00156735],42.64767932489451,40.0,28.172770258991992,1,151,[ 19.    40.    63.    80.    90.25 118.  ]
2018350,2018-12-16,2018,12,1,0.0002862047520597815,0.0001670718955428824,0.0003477285774551161,6.677707623479695e-05,0.003426663037657071,[0.00010281 0.00016707 0.00031069 0.00059356 0.00092012 0.00179364],40.56912442396313,35.0,29.603580018717512,1,147,[ 17.    35.    58.    82.    98.25 123.  ]
2018357,2018-12-23,2018,12,1,0.00044019817134755706,0.00028653877508056605,0.0004238728571281745,6.677707623479695e-05,0.0024131782368785257,[0.00014211 0.00028654 0.00056238 0.00101799 0.0012925  0.00194481],56.302536231884055,55.0,33.00703911665945,1,134,[ 29.    55.    80.   102.   110.85 126.  ]
2018364,2018-12-30,2018,12,1,0.00045403454730568186,0.0002714909767550741,0.0004593444304688346,6.677707623479695e-05,0.002166373826416068,[0.00013106 0.00027149 0.00062645 0.00116496 0.00148504 0.00193586],55.18672199170125,53.0,35.214022428028805,1,130,[ 26.   53.   84.  107.  116.  125.8]
2019006,2019-01-06,2019,1,1,0.000393900070775422,0.00021297537911518986,0.0004908569370987441,6.677707623479695e-05,0.0035203464008066207,[0.00011148 0.00021298 0.00044117 0.00091387 0.00152564 0.00254693],48.990697674418605,44.0,34.102818637879984,1,148,[ 20.  44.  71.  98. 117. 136.]
2019013,2019-01-13,2019,1,1,0.00033533025784332623,0.000207307684089783,0.00037196510064975495,6.677707623479695e-05,0.004865790431142645,[0.00011148 0.00020731 0.00042943 0.0007365  0.00096452 0.00184268],46.62438891906572,43.0,30.95444222040322,1,160,[ 20.  43.  70.  90. 100. 124.]
2019020,2019-01-20,2019,1,1,0.0003725477652266169,0.00023723862594941727,0.0003779766387865236,6.677707623479695e-05,0.0047363021478686205,[0.00012087 0.00023724 0.00047835 0.00084284 0.00113396 0.00184268],50.4263667743013,48.0,31.839921111185788,1,159,[ 23.  48.  74.  95. 106. 124.]
2019027,2019-01-27,2019,1,1,0.0008804493055371179,0.0006264543077991759,0.0008307688828607359,6.677707623479695e-05,0.0062026803395049835,[0.00025039 0.00062645 0.00122953 0.00199798 0.00254693 0.00371547],79.26715882950838,84.0,38.489932104618575,1,169,[ 50.  84. 109. 127. 136. 150.]
2019034,2019-02-03,2019,2,1,0.0006916096162250843,0.00041800300124171275,0.0007276945540861904,6.677707623479695e-05,0.0062026803395049835,[0.00017633 0.000418   0.00096452 0.00169945 0.0022256  0.00324671],68.68015249358126,69.0,38.70546712708895,1,169,[ 37.  69. 100. 121. 131. 145.]
2019041,2019-02-10,2019,2,1,0.0004670654660085969,0.00031068865857931445,0.0004604250478644555,6.677707623479695e-05,0.003921402306985135,[0.00014599 0.00031069 0.00062645 0.00104582 0.00140705 0.00216637],57.87762649184737,58.0,33.85524322829593,1,152,[ 30.  58.  84. 103. 114. 130.]
2019048,2019-02-17,2019,2,1,0.00035417107912895666,0.00023723862594941727,0.0003345695129254383,6.677707623479695e-05,0.0049988188634573615,[0.00012418 0.00023724 0.00046562 0.00079857 0.00104582 0.00152564],49.74707665656128,48.0,30.741549713025208,1,161,[ 24.  48.  73.  93. 103. 117.]
2019055,2019-02-24,2019,2,1,0.0005523193078232311,0.0003752523321380315,0.0005105387919991674,6.677707623479695e-05,0.003715466928598598,[0.00017164 0.00037525 0.00075664 0.00126315 0.00156735 0.00234896],64.15550755939525,65.0,34.66494264125845,1,150,[ 36.  65.  91. 110. 118. 133.]
2019062,2019-03-03,2019,3,2,0.0004551804394264601,0.0003279090477509843,0.00040132131958938724,6.677707623479695e-05,0.004028611610130368,[0.00015409 0.00032791 0.00062645 0.00099089 0.00126315 0.00184268],58.74807129555733,60.0,32.32524763012241,1,153,[ 32.  60.  84. 101. 110. 124.]
2019069,2019-03-10,2019,3,2,0.0003078912290702184,0.000207307684089783,0.0003117903558456189,6.677707623479695e-05,0.006909321476787905,[0.00011453 0.00020731 0.00038551 0.00066118 0.00086588 0.00144552],45.196433894263336,43.0,29.1965703760189,1,173,[ 21.  43.  66.  86.  96. 115.]
2019076,2019-03-17,2019,3,2,0.0003146447208993404,0.000207307684089783,0.00031372780585489516,6.677707623479695e-05,0.0049988188634573615,[0.00011453 0.00020731 0.00039605 0.00069782 0.00091387 0.00148504],45.744325650687934,43.0,29.608240974100344,1,161,[ 21.  43.  67.  88.  98. 116.]
2019083,2019-03-24,2019,3,2,0.000262044922733778,0.00017163956294706596,0.00029324124535390377,6.677707623479695e-05,0.0067254508006298515,[0.00010562 0.00017164 0.00031069 0.00051867 0.00069782 0.00144552],39.89001658374793,36.0,27.311608460801846,1,172,[ 18.  36.  58.  77.  88. 115.]
2019090,2019-03-31,2019,3,2,0.00039640461726061664,0.00023092523805587757,0.0004766305183626642,6.677707623479695e-05,0.006546473285929751,[0.00011766 0.00023093 0.00050487 0.00092137 0.00119681 0.00199798],50.54895700297999,47.0,33.598039761844866,1,171,[ 22.   47.   76.   98.3 108.  127. ]
2019097,2019-04-07,2019,4,2,0.0003818675594171283,0.00025038793588587333,0.00036604291428818424,6.677707623479695e-05,0.005420126217583866,[0.00012087 0.00025039 0.00050487 0.00088955 0.00116496 0.00165422],51.40437956204379,50.0,32.28848491632426,1,164,[ 23.  50.  76.  97. 107. 120.]
2019104,2019-04-14,2019,4,2,0.0005692083674078376,0.00039605126064267137,0.0005292457379478481,6.677707623479695e-05,0.003426663037657071,[0.00018115 0.00039605 0.00079857 0.00122953 0.00169945 0.00244574],65.85479452054794,67.0,33.63019289675346,1,147,[ 38.    67.    93.   109.   121.   134.24]
2019111,2019-04-21,2019,4,2,0.0004159107560301113,0.0002642660662288421,0.00042158684384146957,6.677707623479695e-05,0.004610259803284842,[0.00013465 0.00026427 0.00054742 0.00096452 0.00122953 0.00189306],54.152325581395345,52.0,32.59452643476202,1,158,[ 27.  52.  79. 100. 109. 125.]
2019118,2019-04-28,2019,4,2,0.0008478905637014276,0.0005549014929295819,0.0008408478221329157,6.677707623479695e-05,0.004251903506478243,[0.00025899 0.0005549  0.00106726 0.00194481 0.0025713  0.0042519 ],78.62204724409449,79.5,36.783133145475354,1,155,[ 51.25  79.5  103.75 126.   136.35 155.  ]
2019125,2019-05-05,2019,5,2,0.0004151811432979688,0.0002437246189121554,0.0006572467455196826,6.677707623479695e-05,0.0049988188634573615,[0.00011927 0.00024372 0.00045943 0.00077375 0.00127155 0.00412549],49.67741935483871,49.0,33.730226797219785,1,161,[ 22.5   49.    72.5   91.8  110.2  153.76]
2019132,2019-05-12,2019,5,2,0.0011395925747949532,0.0006978231935532213,0.001417524285351118,6.860273023526938e-05,0.006372258716007311,[0.00027264 0.00069782 0.00129768 0.00316331 0.00468108 0.00587694],82.59677419354838,88.0,42.93466892903433,2,170,[ 53.    88.   111.   143.9  158.55 167.  ]
2019139,2019-05-19,2019,5,2,0.0020703282340189338,0.0011649610361989483,0.002067539965795823,6.860273023526938e-05,0.009048475191279258,[0.00029437 0.00116496 0.00381705 0.00527589 0.00572054 0.00652507],101.18181818181819,107.0,50.930644787911305,2,183,[ 56.  107.  151.  163.  166.  170.8]
2019146,2019-05-26,2019,5,2,0.006995949212166675,0.007696466794452358,0.0028026351546288084,7.047829676137728e-05,0.013560802783119358,[0.00607888 0.00769647 0.00904848 0.00955    0.01007932 0.01153457],165.83473861720068,177.0,32.380245169057,3,198,[168.25 177.   183.   185.   187.   192.  ]
2019153,2019-06-02,2019,6,3,0.009042323952623658,0.009811093170815422,0.005029895488837594,6.677707623479695e-05,0.017759281858445344,[0.0047363  0.00981109 0.0135608  0.01510572 0.0155187  0.01626116],168.14775910364145,186.0,44.990707279136906,1,208,[159.   186.   198.   202.   203.   204.73]
2019160,2019-06-09,2019,6,3,0.008234829548638146,0.008123055116193332,0.006221117194690353,6.677707623479695e-05,0.021449807549949466,[0.00169945 0.00812306 0.01431243 0.01594298 0.01637885 0.01874362],154.3628664495114,179.0,57.02640615495238,1,215,[121. 179. 200. 204. 205. 210.]
2019167,2019-06-16,2019,6,3,0.005536686434652717,0.004368148557683102,0.0046834683393381345,6.677707623479695e-05,0.017286672330235658,[0.00091387 0.00436815 0.01007932 0.01217389 0.01319992 0.0155187 ],138.81523937963587,156.0,55.10502065274629,1,207,[ 98. 156. 187. 194. 197. 203.]
2019174,2019-06-23,2019,6,3,0.003845777005231832,0.0033354727736323755,0.003236308867267747,6.677707623479695e-05,0.014703725960862944,[0.00093886 0.00333547 0.00603761 0.00812306 0.00981109 0.01284865],128.5444657709533,146.0,50.84829757588027,1,201,[ 99. 146. 168. 179. 186. 196.]
2019181,2019-06-30,2019,6,3,0.003071958228980273,0.002546932293333868,0.002711388385321014,6.860273023526938e-05,0.01594297628170528,[0.00077732 0.00254693 0.00448757 0.00717584 0.00834514 0.01059269],122.257698541329,136.0,46.356172119457476,2,204,[ 92.   136.   157.   174.4  180.   188.84]
2019188,2019-07-07,2019,7,3,0.0031932756007376608,0.0009908944592761167,0.004102041422702923,6.677707623479695e-05,0.024546716116058534,[0.00037525 0.00099089 0.00556831 0.00955    0.01122761 0.01728667],108.27324714072601,101.0,56.08867983219815,1,220,[ 65. 101. 165. 185. 191. 207.]
2019195,2019-07-14,2019,7,3,0.009925007394033417,0.0072922810778448905,0.010053491094170506,6.677707623479695e-05,0.05977992970248461,[0.00241318 0.00729228 0.0135608  0.02288627 0.02964773 0.04949455],161.93692713997203,175.0,51.94575747951889,1,253,[134.  175.  198.  217.4 227.  246. ]
2019202,2019-07-21,2019,7,3,0.015005133629912877,0.010637985646376327,0.013027481945203702,6.677707623479695e-05,0.05977992970248461,[0.00461026 0.01063799 0.0226387  0.03580877 0.04097882 0.04949455],180.50302209253854,189.0,48.93351874970714,1,253,[158. 189. 217. 234. 239. 246.]
2019209,2019-07-28,2019,7,3,0.010811203455501803,0.009048475191279258,0.009364471559845862,6.677707623479695e-05,0.05977992970248461,[0.0039214  0.00904848 0.01431243 0.02325763 0.02964773 0.04390047],171.4401380825357,183.0,44.614708481386465,1,253,[152.   183.   200.   218.   227.   241.55]
2019216,2019-08-04,2019,8,3,0.011279933192731927,0.00880767741436161,0.010565550089413784,6.677707623479695e-05,0.05977992970248461,[0.00402861 0.00880768 0.01431243 0.02590726 0.03392825 0.05223786],173.395841023748,182.0,42.300991560158906,1,253,[153. 182. 200. 222. 232. 248.]
2019223,2019-08-11,2019,8,3,0.005886015909954197,0.003817046054913863,0.006086100625174061,6.677707623479695e-05,0.04325012828782989,[0.00144552 0.00381705 0.00834514 0.01393155 0.01874362 0.02809075],143.70042492917847,151.0,48.48251254300178,1,241,[115. 151. 180. 199. 210. 225.]
2019230,2019-08-18,2019,8,3,0.006696720043255982,0.004028611610130368,0.007925953483359645,6.677707623479695e-05,0.05977992970248461,[0.00136961 0.00402861 0.00880768 0.01682664 0.0226387  0.03988829],144.35066014669925,153.0,52.44951952674315,1,253,[113. 153. 182. 206. 217. 238.]
2019237,2019-08-25,2019,8,3,0.004248523060392607,0.0028370918749717113,0.004172387438234155,6.677707623479695e-05,0.020878985851911634,[0.00066118 0.00283709 0.00690932 0.01063799 0.01250672 0.0155187 ],126.70816136333377,140.0,54.96610142544632,1,214,[ 86. 140. 173. 189. 195. 203.]
2019244,2019-09-01,2019,9,4,0.0020054960166152975,0.0006264543077991759,0.003333574298915068,6.677707623479695e-05,0.03045828176842181,[0.00025723 0.00062645 0.00210872 0.00620268 0.00904848 0.01637885],90.478627421979,84.0,51.93360443474675,1,228,[ 51.  84. 129. 169. 183. 205.]
2019251,2019-09-08,2019,9,4,0.002242919310893974,0.0005474184113914281,0.0030831159488949864,6.677707623479695e-05,0.022638695600632062,[0.00016821 0.00054742 0.0039214  0.00654647 0.00769647 0.01319992],89.71927330173776,79.0,60.12921072499038,1,217,[ 35.25  79.   152.   171.   177.   197.  ]
2019258,2019-09-15,2019,9,4,0.001953151121401521,0.0006611764860334898,0.0027555422976253364,6.677707623479695e-05,0.020878985851911634,[0.00023724 0.00066118 0.00234896 0.00654647 0.00790688 0.01153457],90.73787264067737,86.0,53.188189507087145,1,214,[ 48.  86. 133. 171. 178. 192.]
2019265,2019-09-22,2019,9,4,0.002585062097283721,0.00047835398910909855,0.0034036160216535474,6.677707623479695e-05,0.015105718944621501,[0.00017164 0.00047835 0.00603761 0.00812306 0.00857329 0.01092882],90.95327564894932,74.0,62.81013469807655,1,202,[ 36.  74. 168. 179. 181. 190.]
2019272,2019-09-29,2019,9,4,0.0024087287758812023,0.000491431963214887,0.003158874411442707,6.677707623479695e-05,0.012506719222878195,[0.00018115 0.00049143 0.00499882 0.00790688 0.00834514 0.00981109],90.36297587910491,75.0,61.01953618569268,1,195,[ 38.  75. 161. 178. 180. 186.]
2019279,2019-10-06,2019,10,4,0.0020168235208000325,0.0003752523321380315,0.003033587742365768,6.677707623479695e-05,0.012848647071018005,[0.00014998 0.00037525 0.00205261 0.00769647 0.00834514 0.00981109],80.65367316341829,65.0,59.69909014559498,1,196,[ 31.  65. 128. 177. 180. 186.]
2019286,2019-10-13,2019,10,4,0.0022291261225735014,0.0002943726110391355,0.003455737010406304,6.677707623479695e-05,0.012506719222878195,[0.00012757 0.00029437 0.0026881  0.00880768 0.00981109 0.01063799],77.91089787525702,56.0,63.58973491535633,1,195,[ 25.  56. 138. 182. 186. 189.]
2019293,2019-10-20,2019,10,4,0.0024702788863478066,0.00041800300124171275,0.0030177643478116025,6.677707623479695e-05,0.009811093170815422,[0.00013833 0.000418   0.00556831 0.00749165 0.00790688 0.00857329],88.82286751361161,69.0,65.40996099943773,1,186,[ 28.  69. 165. 176. 178. 181.]
2019300,2019-10-27,2019,10,4,0.003075349509606447,0.0011339591246301644,0.0033000850749153143,6.677707623479695e-05,0.010079323864733893,[0.00017633 0.00113396 0.00620268 0.00834514 0.00880768 0.00955   ],102.01692524682652,106.0,65.45525498117217,1,187,[ 37. 106. 169. 180. 182. 185.]
2019307,2019-11-03,2019,11,4,0.001981387928109256,0.0003024206204051557,0.003029448291372645,6.677707623479695e-05,0.010928823193440932,[0.00012418 0.00030242 0.00247915 0.00769647 0.00880768 0.01007932],76.71250346548378,57.0,61.96119873457843,1,190,[ 24.  57. 135. 177. 182. 187.]
2019314,2019-11-10,2019,11,4,0.0006254152708847483,0.00021297537911518986,0.0010781466615470447,6.677707623479695e-05,0.006909321476787905,[0.00011148 0.00021298 0.00049143 0.00169945 0.00352035 0.00527589],53.721163910404016,44.0,42.151670952701345,1,173,[ 20.  44.  75. 121. 148. 163.]
2019321,2019-11-17,2019,11,4,0.000322483929678765,0.00019642076583367357,0.00039148539726615976,6.677707623479695e-05,0.003921402306985135,[0.00010562 0.00019642 0.00037525 0.00069782 0.00101799 0.00172268],44.36943907156673,41.0,31.1191353933335,1,152,[ 18.   41.   65.   88.  102.  121.5]
2019328,2019-11-24,2019,11,4,0.0003043221635673017,0.0001861055822416004,0.00043150497398970755,6.677707623479695e-05,0.0029943419864698214,[0.00010008 0.00018611 0.00033015 0.00056238 0.0008732  0.00292043],41.325892857142854,39.0,30.423367562544144,1,142,[ 16.    39.    60.25  80.    96.3  141.06]
2019335,2019-12-01,2019,12,1,0.0003203965102773412,0.00021879802626908177,0.0003004312240645202,6.677707623479695e-05,0.0029146566385597063,[0.00011453 0.0002188  0.000418   0.00069782 0.00088955 0.00140705],46.60994983277592,45.0,29.871065484423898,1,141,[ 21.  45.  69.  88.  97. 114.]
2019342,2019-12-08,2019,12,1,0.000301895572284408,0.00020179081761101134,0.0002801235333263449,6.677707623479695e-05,0.0035203464008066207,[0.00011148 0.00020179 0.00039605 0.00066118 0.00084284 0.00133316],44.93777681754348,42.0,29.010557020685013,1,148,[ 20.  42.  67.  86.  95. 112.]
2019349,2019-12-15,2019,12,1,0.00024527700262769495,0.00015829798984973465,0.00024498877765706425,6.677707623479695e-05,0.004610259803284842,"[9.74144538e-05 1.58297990e-04 2.94372611e-04 5.04867483e-04
 7.16901353e-04 1.22953076e-03]",37.78321383382539,33.0,27.26444356138931,1,158,[ 15.  33.  56.  76.  89. 109.]
2019356,2019-12-22,2019,12,1,0.000451989007005346,0.00025723342482601144,0.0005255978824144701,6.677707623479695e-05,0.004028611610130368,[0.00012757 0.00025723 0.00059356 0.00099089 0.00140705 0.002663  ],54.77874186550976,51.0,34.45533534556028,1,153,[ 25.   51.   82.  101.  114.  137.6]
2019363,2019-12-29,2019,12,1,0.0004106516179806882,0.00025723342482601144,0.0004117669448942942,6.677707623479695e-05,0.0031603079234173324,[0.00012757 0.00025723 0.00054742 0.00093886 0.00126315 0.00178457],53.193396226415096,51.0,33.232888259231274,1,144,[ 25.    51.    79.    99.   110.   122.81]
2020005,2020-01-05,2020,1,1,0.00029956605339806025,0.00019119362172890828,0.00029991513013472043,6.677707623479695e-05,0.0031603079234173324,[0.00010851 0.00019119 0.00037525 0.00066118 0.00088955 0.00144552],43.93285837651123,40.0,29.280533169453804,1,144,[ 19.  40.  65.  86.  97. 115.]
2020012,2020-01-12,2020,1,1,0.00038125340566797265,0.00022477986187010584,0.0004836857408382742,6.677707623479695e-05,0.004610259803284842,[0.00012087 0.00022478 0.00045323 0.00086588 0.00116496 0.00245191],49.42149631190727,46.0,32.469380915308996,1,158,[ 23.    46.    72.    96.   107.   134.56]
2020019,2020-01-19,2020,1,1,0.00034309090419208085,0.00022477986187010584,0.0003143480720470153,6.677707623479695e-05,0.003715466928598598,[0.00012087 0.00022478 0.00045323 0.00077732 0.00099089 0.00144552],48.86486219500148,46.0,30.428941669201247,1,150,[ 23.  46.  72.  92. 101. 115.]
2020026,2020-01-26,2020,1,1,0.00042047623256404764,0.00025723342482601144,0.0003993082562505043,6.677707623479695e-05,0.002052605082802338,[0.00013106 0.00025723 0.00059356 0.00104582 0.00129768 0.00179364],54.140957446808514,51.0,33.499465272618615,1,128,[ 26.  51.  82. 103. 111. 123.]
2020033,2020-02-02,2020,2,1,0.00031988279467449647,0.00019119362172890828,0.000328428351648378,6.677707623479695e-05,0.0024131782368785257,[0.00010562 0.00019119 0.00038551 0.00070927 0.00099902 0.00148998],44.99393939393939,40.0,31.002736334697154,1,134,[ 18.    40.    66.    88.6  101.3  116.12]
