date,mean_u10,mean_v10,mean_d2m,mean_t2m,mean_sp,mean_tp,mean_ssr,mean_str,mean_tcc,mean_mn2t,mean_mx2t
2015-06-30,-0.06733106474081675,0.03087916721900304,287.7146464029948,291.00787353515625,99109.84635416667,0.008085606734936503,825693.6395833333,-176792.54348958333,0.7308244497825702,282.8815612792969,293.7520446777344
2015-07-31,0.9552338308985194,0.12135117332781514,289.8327449675529,294.4669671827747,99055.15776209677,0.0024671748178873264,906987.8205645161,-248268.0483870968,0.49740846551233725,289.8684997558594,298.2366027832031
2015-08-31,1.5562015483456273,0.6520500433060431,289.40487277123236,294.4056475239415,99232.92137096774,0.001998996416005153,729331.9697580645,-220058.02923387097,0.4950089189073732,289.9454650878906,298.0602722167969
2015-09-30,-0.34708238976697126,0.33996050655841825,288.98952331542966,293.1888387044271,99509.43203125,0.0028788383222999037,520970.55807291664,-242241.67786458333,0.4760092364624143,287.1046142578125,297.77117919921875
2015-10-31,0.8194920818411535,0.36811551499751305,280.16673623361896,285.32214650800154,99509.3429939516,0.0035906949065363223,374409.3235887097,-229646.72164818548,0.6529853937005804,278.3495178222656,290.2186584472656
2015-11-30,2.2693429209291933,2.0850195894638697,277.06227315266926,281.9406697591146,99644.6984375,0.0030700951099806957,261898.47083333333,-236482.91549479167,0.5641733149532229,273.49005126953125,289.3487243652344
2015-12-31,1.9624562331685615,2.257666247881829,276.0071962418095,279.23477960401965,99301.31854838709,0.004310862440419098,183120.36050907258,-172948.04813508064,0.817036707555094,272.7477722167969,285.5036315917969
2016-01-31,3.9132321342345207,1.6768426472140896,267.08811507686494,271.36436610068046,99197.97605846774,0.003515562516283657,223776.54334677418,-179041.94480059223,0.8135942941711795,264.33233642578125,278.196533203125
2016-02-29,2.6341376421523504,0.8683377560870401,268.37214134479393,272.27173062028555,99123.8343211207,0.003301348255648232,330830.9513739224,-190142.66891163794,0.7061124690647783,259.94146728515625,279.76446533203125
2016-03-31,0.8088520397582362,0.7091737830290391,272.6367650185862,276.5245883080267,99216.20992943548,0.005976100161816507,510237.43132560485,-167401.11788054436,0.7117272150372306,269.4151916503906,283.8873291015625
2016-04-30,-0.46821894496679306,-0.754669293264548,273.6174326578776,278.5276702880859,99353.68333333333,0.0028354348274917604,711161.3244791667,-202029.53427734374,0.6302970559113116,270.218017578125,283.8671875
2016-05-31,0.5344541360654177,0.08289592370631234,281.83754213394656,286.0407468734249,99202.58366935483,0.0023911563459166744,891465.3860887097,-218435.28074596773,0.5742191293637359,278.63470458984375,293.8011474609375
2016-06-30,1.0148145447174708,-0.2504827613631884,286.5877990722656,292.5984588623047,99116.30390625,0.002497826033580804,986015.0479166667,-259299.35755208333,0.4942842570443948,286.64794921875,296.85321044921875
2016-07-31,1.520812113348755,0.8563210279981215,291.1388894357989,296.13109071793093,99182.25756048386,0.002174791473125352,894355.4233870967,-240030.05090725806,0.5135499450468248,290.82440185546875,299.2291564941406
2016-08-31,0.9952792568552878,1.1135862512934593,292.4867957330519,296.99201030115927,99355.68548387097,0.0042986192803355465,718616.2278225806,-221841.9705141129,0.49978731362329376,292.12237548828125,299.584228515625
2016-09-30,-0.29248811552921933,0.585984822983543,288.6619506835938,293.36341145833336,99520.12265625,0.0041620151468461436,541639.2765625,-251781.63854166667,0.4373722584995752,288.64208984375,298.28057861328125
2016-10-31,0.7325591733378749,0.119404127040217,282.3690559633317,286.90935688634073,99599.43724798386,0.004779135794169391,341829.5294858871,-227005.16368447582,0.5709961595674676,279.8511962890625,293.388916015625
2016-11-30,2.860769858707984,0.9563409484922886,277.35984090169273,281.7240478515625,99493.5234375,0.0030781014809229046,231139.52421875,-226893.2546875,0.5915637637798985,274.25946044921875,289.1827087402344
